[1] "not converged = 13"
[1] "total params = 3974"
[1] "which not converged: "
               Rhat
use[5,23]  1.119247
use[9,56]  1.136867
use[7,14]  1.149148
use[2,63]  1.159944
use[5,122] 1.161053
use[3,107] 1.171407
use[3,37]  1.180228
use[7,24]  1.202283
use[9,43]  1.226963
use[5,38]  1.231977
use[10,23] 1.556767
use[9,3]   1.606900
use[5,50]  2.011422
Inference for Bugs model at "~/bipartitemodelsBC/finalmodels/jagsNB/beta/M1a.txt", fit using jags,
 3 chains, each with 105000 iterations (first 5000 discarded), n.thin = 100
 n.sims = 3000 iterations saved
              mu.vect sd.vect      2.5%       25%       50%       75%     97.5%
mn[1]          -1.982   0.073    -2.130    -2.033    -1.967    -1.929    -1.864
mn[2]           3.087   0.254     2.601     2.918     3.090     3.263     3.581
mu[1,1]         0.121   0.009     0.103     0.115     0.122     0.128     0.139
mu[2,1]         0.121   0.009     0.103     0.115     0.122     0.127     0.138
mu[3,1]         0.121   0.009     0.103     0.115     0.122     0.128     0.138
mu[4,1]         0.121   0.009     0.104     0.115     0.122     0.128     0.139
mu[5,1]         0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[6,1]         0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[7,1]         0.122   0.009     0.104     0.115     0.123     0.128     0.138
mu[8,1]         0.121   0.009     0.103     0.115     0.122     0.128     0.139
mu[9,1]         0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[10,1]        0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[11,1]        0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[12,1]        0.122   0.009     0.104     0.115     0.123     0.128     0.139
mu[13,1]        0.121   0.009     0.103     0.114     0.122     0.128     0.138
mu[14,1]        0.122   0.009     0.104     0.115     0.123     0.128     0.139
mu[15,1]        0.121   0.009     0.104     0.115     0.123     0.128     0.140
mu[16,1]        0.121   0.009     0.104     0.115     0.123     0.128     0.138
mu[1,2]         0.121   0.009     0.103     0.115     0.122     0.128     0.139
mu[2,2]         0.121   0.009     0.103     0.115     0.122     0.127     0.138
mu[3,2]         0.121   0.009     0.103     0.115     0.122     0.128     0.138
mu[4,2]         0.121   0.009     0.104     0.115     0.122     0.128     0.139
mu[5,2]         0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[6,2]         0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[7,2]         0.122   0.009     0.104     0.115     0.123     0.128     0.138
mu[8,2]         0.121   0.009     0.103     0.115     0.122     0.128     0.139
mu[9,2]         0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[10,2]        0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[11,2]        0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[12,2]        0.122   0.009     0.104     0.115     0.123     0.128     0.139
mu[13,2]        0.121   0.009     0.103     0.114     0.122     0.128     0.138
mu[14,2]        0.122   0.009     0.104     0.115     0.123     0.128     0.139
mu[15,2]        0.121   0.009     0.104     0.115     0.123     0.128     0.140
mu[16,2]        0.121   0.009     0.104     0.115     0.123     0.128     0.138
mu[1,3]         0.121   0.009     0.104     0.115     0.123     0.128     0.139
mu[2,3]         0.121   0.009     0.103     0.115     0.123     0.128     0.139
mu[3,3]         0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[4,3]         0.121   0.009     0.103     0.115     0.123     0.128     0.138
mu[5,3]         0.121   0.009     0.104     0.115     0.122     0.128     0.137
mu[6,3]         0.121   0.009     0.103     0.115     0.123     0.128     0.138
