[1] "not converged = 2007"
[1] "total params = 3975"
[1] "which not converged: "
                Rhat
mu[5,17]    1.158819
mu[12,97]   1.158822
mu[14,15]   1.158824
mu[12,47]   1.158847
mu[12,14]   1.158847
mu[8,60]    1.158849
mu[3,33]    1.158861
mu[5,61]    1.158907
mu[4,86]    1.158913
mu[8,104]   1.158918
mu[11,89]   1.158923
mu[1,31]    1.158929
mu[12,64]   1.158940
mu[3,64]    1.158943
mu[15,79]   1.158965
mu[11,108]  1.158965
mu[9,122]   1.158971
mu[5,121]   1.158987
mu[14,66]   1.159003
mu[13,21]   1.159007
mu[4,85]    1.159024
mu[12,86]   1.159032
mu[2,20]    1.159035
mu[1,53]    1.159049
mu[14,37]   1.159051
mu[12,21]   1.159054
mu[13,7]    1.159059
mu[2,118]   1.159070
mu[9,30]    1.159072
mu[3,86]    1.159078
mu[13,65]   1.159099
mu[2,38]    1.159114
mu[8,67]    1.159130
mu[5,56]    1.159134
mu[14,116]  1.159135
mu[4,116]   1.159146
mu[7,92]    1.159150
mu[14,81]   1.159160
mu[1,99]    1.159167
mu[5,13]    1.159173
mu[4,20]    1.159182
mu[1,67]    1.159185
mu[14,36]   1.159208
mu[15,63]   1.159212
mu[7,10]    1.159222
mu[15,93]   1.159226
mu[12,68]   1.159232
mu[7,89]    1.159236
mu[8,40]    1.159242
mu[8,122]   1.159242
mu[1,52]    1.159248
mu[9,35]    1.159263
mu[2,69]    1.159270
mu[13,114]  1.159296
mu[4,94]    1.159301
mu[3,119]   1.159302
mu[3,63]    1.159308
mu[7,90]    1.159316
mu[7,81]    1.159316
mu[9,118]   1.159318
mu[1,14]    1.159327
mu[8,4]     1.159328
mu[4,42]    1.159340
mu[1,114]   1.159373
mu[8,5]     1.159381
mu[8,32]    1.159388
mu[15,19]   1.159446
mu[1,87]    1.159449
mu[1,116]   1.159471
mu[15,103]  1.159473
mu[4,106]   1.159499
mu[15,59]   1.159507
mu[15,38]   1.159515
mu[11,80]   1.159555
mu[1,115]   1.159561
mu[1,88]    1.159563
mu[8,43]    1.159580
mu[12,76]   1.159587
mu[2,42]    1.159587
mu[8,73]    1.159593
mu[12,26]   1.159598
mu[13,1]    1.159611
mu[13,52]   1.159615
mu[12,98]   1.159630
mu[1,74]    1.159637
mu[11,29]   1.159642
mu[11,9]    1.159643
mu[15,110]  1.159646
mu[1,83]    1.159657
mu[3,105]   1.159666
mu[5,31]    1.159680
mu[11,45]   1.159692
mu[2,55]    1.159693
mu[3,4]     1.159707
mu[14,14]   1.159750
mu[14,4]    1.159781
mu[4,8]     1.159814
mu[15,29]   1.159821
mu[11,100]  1.159843
mu[15,27]   1.159859
mu[7,61]    1.159862
mu[12,69]   1.159876
mu[2,5]     1.159877
mu[13,106]  1.159920
mu[14,77]   1.159923
mu[8,111]   1.159928
mu[4,70]    1.159940
mu[15,82]   1.159943
mu[7,88]    1.159966
mu[15,21]   1.159969
mu[4,96]    1.159981
mu[1,9]     1.159991
mu[1,101]   1.159991
mu[4,112]   1.160003
mu[8,52]    1.160027
mu[13,26]   1.160044
mu[7,25]    1.160052
mu[12,39]   1.160054
mu[3,103]   1.160059
mu[13,119]  1.160065
mu[2,8]     1.160083
mu[8,35]    1.160086
mu[11,104]  1.160093
mu[9,121]   1.160098
mu[11,4]    1.160099
mu[7,2]     1.160101
mu[5,92]    1.160104
mu[11,75]   1.160116
mu[5,104]   1.160126
mu[8,94]    1.160132
mu[7,84]    1.160134
mu[14,72]   1.160142
mu[3,51]    1.160176
mu[7,116]   1.160188
mu[4,36]    1.160212
mu[8,120]   1.160213
mu[3,44]    1.160220
mu[2,97]    1.160225
mu[15,42]   1.160229
mu[4,18]    1.160237
mu[4,123]   1.160249
mu[8,61]    1.160271
mu[2,90]    1.160273
