[1] "not converged = 386"
[1] "total params = 3975"
[1] "which not converged: "
                Rhat
use[10,83]  1.103961
use[6,43]   1.107602
use[2,16]   1.121348
use[5,80]   1.123146
mu[6,109]   1.129017
mu[10,26]   1.129509
mu[10,18]   1.130068
mu[16,26]   1.132325
mu[6,62]    1.132331
mu[10,48]   1.132683
mu[6,107]   1.133052
mu[6,110]   1.133154
mu[10,104]  1.133321
mu[16,37]   1.133361
mu[6,31]    1.133851
mu[6,58]    1.133942
mu[16,23]   1.134075
mu[10,98]   1.134094
mu[6,103]   1.134140
mu[10,67]   1.134799
mu[6,32]    1.135183
mu[10,59]   1.135333
mu[16,94]   1.135391
mu[16,25]   1.135533
mu[16,110]  1.135571
mu[6,73]    1.135652
mu[16,41]   1.135839
mu[6,70]    1.135890
mu[6,52]    1.135925
mu[10,97]   1.136155
mu[10,22]   1.136167
mu[16,16]   1.136271
mu[10,77]   1.136414
mu[6,106]   1.136523
mu[6,20]    1.136575
mu[10,40]   1.136741
mu[10,42]   1.136791
mu[16,28]   1.136838
mu[6,75]    1.137224
mu[10,88]   1.137291
mu[10,60]   1.137388
mu[16,1]    1.137395
mu[16,39]   1.137411
mu[6,84]    1.137450
mu[16,85]   1.137644
mu[6,37]    1.137711
mu[16,62]   1.137738
mu[16,97]   1.137783
mu[6,8]     1.137859
mu[16,58]   1.137962
mu[16,54]   1.137981
mu[10,20]   1.138005
mu[16,119]  1.138057
mu[10,33]   1.138119
mu[16,70]   1.138127
mu[10,47]   1.138148
mu[10,56]   1.138213
mu[6,41]    1.138218
mu[16,9]    1.138300
mu[16,3]    1.138305
mu[16,6]    1.138358
mu[16,95]   1.138389
mu[16,87]   1.138591
mu[16,66]   1.138593
mu[16,32]   1.138639
mu[10,64]   1.138640
mu[16,93]   1.138798
mu[10,69]   1.138828
mu[6,88]    1.138848
mu[10,122]  1.138911
mu[10,108]  1.138924
mu[16,79]   1.138944
mu[6,9]     1.138973
mu[10,5]    1.138998
mu[10,109]  1.139006
mu[6,51]    1.139077
mu[10,55]   1.139148
mu[6,45]    1.139183
mu[10,21]   1.139210
mu[6,65]    1.139242
mu[6,23]    1.139249
mu[6,4]     1.139261
mu[16,64]   1.139270
mu[10,23]   1.139381
mu[6,121]   1.139394
mu[6,113]   1.139417
mu[10,2]    1.139422
mu[10,50]   1.139473
mu[10,19]   1.139495
mu[10,86]   1.139499
mu[10,84]   1.139585
mu[16,67]   1.139618
mu[10,74]   1.139635
mu[6,92]    1.139639
mu[16,49]   1.139690
mu[16,43]   1.139698
mu[6,69]    1.139700
mu[16,20]   1.139717
mu[16,77]   1.139827
mu[10,17]   1.139836
mu[16,35]   1.139852
mu[16,72]   1.139887
mu[16,60]   1.139941
mu[16,102]  1.139962
mu[16,112]  1.139989
mu[6,14]    1.140034
mu[6,3]     1.140050
mu[10,94]   1.140053
mu[10,82]   1.140091
mu[10,91]   1.140135
mu[10,87]   1.140358
mu[16,84]   1.140365
mu[10,117]  1.140411
mu[16,34]   1.140425
mu[16,90]   1.140426
mu[10,112]  1.140448
mu[10,96]   1.140459
mu[6,61]    1.140469
mu[10,3]    1.140560
mu[16,69]   1.140571
mu[10,107]  1.140571
mu[10,110]  1.140632
mu[10,102]  1.140682
mu[6,79]    1.140711
mu[6,78]    1.140713
mu[16,57]   1.140717
mu[6,83]    1.140750
mu[10,27]   1.140769
mu[10,8]    1.140816
mu[16,13]   1.140882
mu[6,28]    1.140946
mu[16,8]    1.140948
mu[6,16]    1.140972
mu[10,118]  1.140978
mu[6,82]    1.140993
mu[10,76]   1.141014
mu[10,45]   1.141061
mu[16,81]   1.141112
mu[10,92]   1.141138
mu[10,28]   1.141151
mu[16,88]   1.141210
mu[16,12]   1.141219
mu[6,72]    1.141224
mu[10,34]   1.141241
mu[10,4]    1.141287
mu[6,33]    1.141331
mu[16,45]   1.141335
mu[16,63]   1.141363
mu[6,36]    1.141456
mu[16,80]   1.141677
mu[6,54]    1.141677
mu[10,106]  1.141713
mu[6,1]     1.141755
mu[10,73]   1.141759
mu[16,52]   1.141783
mu[6,118]   1.141785
mu[6,97]    1.141796
mu[6,112]   1.141797
mu[16,11]   1.141839
mu[6,90]    1.141868
mu[16,46]   1.142076
mu[10,100]  1.142092
mu[6,21]    1.142159
mu[16,65]   1.142162
mu[16,116]  1.142280
mu[16,115]  1.142284
mu[10,61]   1.142299
mu[10,85]   1.142347
mu[10,58]   1.142360
mu[6,96]    1.142373
mu[16,48]   1.142501
mu[16,44]   1.142546
mu[16,27]   1.142551
mu[16,4]    1.142578
mu[10,93]   1.142672
mu[16,42]   1.142712
mu[16,118]  1.142717
mu[6,67]    1.142822
mu[10,71]   1.142860
mu[10,16]   1.142913
mu[10,24]   1.142931
mu[16,92]   1.142954
mu[16,122]  1.142968
mu[10,31]   1.143031
mu[6,122]   1.143068
mu[6,26]    1.143104
mu[16,78]   1.143109
mu[16,59]   1.143209
mu[10,63]   1.143242
mu[16,83]   1.143266
mu[10,29]   1.143291
mu[10,14]   1.143311
mu[6,80]    1.143345
mu[6,104]   1.143347
mu[10,1]    1.143406
mu[6,15]    1.143437
mu[16,38]   1.143443
mu[16,7]    1.143454
mu[6,39]    1.143477
mu[6,29]    1.143520
mu[6,19]    1.143528
mu[10,101]  1.143541
mu[16,56]   1.143547
mu[6,117]   1.143585
mu[10,81]   1.143637
mu[10,46]   1.143715
mu[16,108]  1.143735
mu[6,46]    1.143752
mu[6,63]    1.143777
mu[10,10]   1.143805
mu[6,44]    1.143849
mu[6,53]    1.143981
mu[10,7]    1.143992
mu[16,51]   1.143993
mu[10,116]  1.143996
mu[10,105]  1.144006
mu[10,70]   1.144023
mu[16,17]   1.144034
mu[10,75]   1.144076
mu[6,30]    1.144216
mu[6,60]    1.144245
mu[10,79]   1.144248
mu[6,7]     1.144272
mu[6,105]   1.144380
mu[10,103]  1.144391
mu[16,40]   1.144437
mu[10,52]   1.144535
mu[16,91]   1.144589
mu[6,116]   1.144637
mu[16,111]  1.144700
mu[6,100]   1.144760
mu[6,86]    1.144828
mu[6,38]    1.144846
mu[10,95]   1.144873
mu[16,53]   1.144943
mu[10,111]  1.145050
mu[6,27]    1.145105
mu[16,121]  1.145126
mu[10,72]   1.145160
mu[6,35]    1.145178
mu[6,119]   1.145190
mu[16,114]  1.145232
mu[6,12]    1.145417
mu[10,89]   1.145432
mu[10,39]   1.145495
mu[16,14]   1.145603
mu[16,10]   1.145651
mu[16,105]  1.145706
mu[6,89]    1.145761
mu[10,25]   1.145762
mu[16,33]   1.145854
mu[16,30]   1.145921
mu[10,44]   1.145940
mu[16,109]  1.146010
mu[6,18]    1.146036
mu[10,62]   1.146057
mu[16,124]  1.146137
mu[16,22]   1.146202
mu[6,98]    1.146224
mu[16,98]   1.146278
mu[10,11]   1.146345
mu[16,71]   1.146485
mu[16,89]   1.146494
mu[16,75]   1.146529
mu[6,49]    1.146541
mu[16,2]    1.146561
mu[10,57]   1.146573
mu[16,24]   1.146640
mu[6,101]   1.146651
mu[10,99]   1.146697
mu[16,101]  1.146773
mu[10,35]   1.146774
mu[6,59]    1.146948
mu[6,10]    1.146966
mu[10,115]  1.147070
mu[6,48]    1.147078
mu[10,114]  1.147196
mu[10,124]  1.147208
mu[16,73]   1.147215
mu[10,36]   1.147261
mu[6,85]    1.147288
mu[6,47]    1.147298
mu[10,32]   1.147365
mu[10,51]   1.147418
mu[16,50]   1.147445
mu[10,68]   1.147556
mu[6,124]   1.147600
mu[10,37]   1.147615
mu[6,5]     1.147632
mu[16,15]   1.147638
mu[6,42]    1.147658
mu[16,107]  1.147733
mu[6,74]    1.147813
mu[16,99]   1.147821
mu[6,56]    1.147844
mu[16,76]   1.147866
mu[6,91]    1.147882
mu[6,17]    1.147913
mu[10,49]   1.147927
mu[16,21]   1.148008
mu[6,111]   1.148043
mu[6,81]    1.148112
mu[10,83]   1.148139
mu[10,80]   1.148315
mu[10,9]    1.148320
mu[10,65]   1.148341
mu[16,5]    1.148396
mu[6,87]    1.148416
mu[6,43]    1.148426
mu[16,104]  1.148433
mu[16,36]   1.148433
mu[10,43]   1.148434
mu[6,13]    1.148445
mu[10,120]  1.148541
mu[10,54]   1.148576
mu[6,120]   1.148584
mu[6,2]     1.148663
mu[6,34]    1.148695
mu[6,77]    1.148746
mu[10,123]  1.148755
mu[10,113]  1.148787
mu[6,71]    1.148874
mu[16,47]   1.148916
mu[6,66]    1.148917
mu[10,66]   1.148979
mu[16,61]   1.149042
mu[10,119]  1.149125
mu[10,90]   1.149207
mu[16,86]   1.149261
mu[16,123]  1.149323
mu[10,15]   1.149370
mu[6,68]    1.149464
mu[10,78]   1.149469
mu[10,121]  1.149484
mu[6,11]    1.149645
mu[10,38]   1.149661
mu[16,74]   1.149982
mu[6,25]    1.149988
mu[16,55]   1.149991
mu[6,6]     1.150022
mu[10,6]    1.150123
mu[16,106]  1.150284
mu[6,22]    1.150413
mu[10,41]   1.150420
mu[16,18]   1.150462
mu[6,93]    1.150470
mu[6,95]    1.150541
mu[16,113]  1.150559
mu[16,68]   1.150616
mu[6,94]    1.150724
mu[6,76]    1.150776
mu[6,50]    1.150835
mu[6,24]    1.151002
mu[10,12]   1.151090
mu[16,120]  1.151112
mu[6,99]    1.151178
mu[6,114]   1.151368
mu[6,108]   1.151566
mu[6,55]    1.151661
mu[10,13]   1.151754
mu[6,115]   1.151764
mu[16,19]   1.151810
mu[16,96]   1.152223
mu[16,29]   1.152299
mu[16,103]  1.152382
mu[6,57]    1.152472
mu[16,100]  1.152507
mu[6,102]   1.152622
mu[16,31]   1.152680
mu[6,123]   1.152696
mu[16,82]   1.152861
mu[10,30]   1.153399
mu[6,64]    1.153677
mu[6,40]    1.154309
mu[10,53]   1.156872
mu[16,117]  1.157750
mn[1]       1.157813
use[3,109]  1.171341
use[2,11]   1.178669
use[2,28]   1.191509
use[2,72]   1.197842
use[11,5]   1.221704
sd[1]       1.234355
use[16,13]  1.363972
use[2,26]   1.484022
use[16,111] 1.530179
Inference for Bugs model at "~/bipartitemodelsBC/finalmodels/jagsNB/betaT/m1i.txt", fit using jags,
 3 chains, each with 105000 iterations (first 5000 discarded), n.thin = 100
 n.sims = 3000 iterations saved
              mu.vect sd.vect      2.5%       25%       50%       75%     97.5%
alpha_cov      -0.155   0.078    -0.302    -0.208    -0.157    -0.103     0.002
mn[1]          -1.499   0.104    -1.727    -1.561    -1.475    -1.421    -1.305
mn[2]           2.592   0.249     2.096     2.429     2.596     2.761     3.076
mu[1,1]         0.161   0.011     0.140     0.154     0.161     0.168     0.182
mu[2,1]         0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[3,1]         0.161   0.011     0.140     0.154     0.161     0.168     0.182
mu[4,1]         0.161   0.011     0.140     0.153     0.161     0.168     0.182
mu[5,1]         0.161   0.011     0.140     0.154     0.161     0.168     0.182
mu[6,1]         0.183   0.016     0.151     0.173     0.187     0.195     0.214
mu[7,1]         0.161   0.010     0.141     0.154     0.161     0.168     0.182
mu[8,1]         0.161   0.011     0.140     0.153     0.161     0.168     0.181
mu[9,1]         0.161   0.011     0.140     0.153     0.161     0.168     0.182
mu[10,1]        0.183   0.016     0.151     0.172     0.186     0.195     0.214
mu[11,1]        0.161   0.011     0.140     0.153     0.161     0.168     0.181
mu[12,1]        0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[13,1]        0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[14,1]        0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[15,1]        0.161   0.011     0.140     0.154     0.161     0.168     0.182
mu[16,1]        0.183   0.016     0.151     0.172     0.186     0.195     0.213
mu[1,2]         0.161   0.011     0.140     0.154     0.161     0.168     0.182
mu[2,2]         0.161   0.011     0.140     0.153     0.161     0.168     0.182
mu[3,2]         0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[4,2]         0.161   0.011     0.140     0.153     0.161     0.168     0.181
mu[5,2]         0.161   0.011     0.140     0.153     0.161     0.168     0.182
mu[6,2]         0.183   0.016     0.151     0.172     0.186     0.195     0.214
mu[7,2]         0.161   0.010     0.140     0.154     0.161     0.168     0.181
mu[8,2]         0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[9,2]         0.161   0.011     0.140     0.154     0.161     0.168     0.182
mu[10,2]        0.183   0.016     0.151     0.172     0.187     0.195     0.214
mu[11,2]        0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[12,2]        0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[13,2]        0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[14,2]        0.161   0.011     0.140     0.154     0.161     0.168     0.182
mu[15,2]        0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[16,2]        0.183   0.016     0.151     0.173     0.187     0.195     0.213
mu[1,3]         0.161   0.011     0.139     0.153     0.161     0.168     0.181
mu[2,3]         0.161   0.011     0.140     0.154     0.161     0.168     0.182
mu[3,3]         0.161   0.011     0.140     0.153     0.161     0.168     0.181
mu[4,3]         0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[5,3]         0.161   0.011     0.140     0.153     0.161     0.168     0.181
mu[6,3]         0.183   0.016     0.151     0.172     0.187     0.195     0.214
mu[7,3]         0.161   0.011     0.140     0.154     0.161     0.168     0.182
mu[8,3]         0.161   0.010     0.141     0.154     0.161     0.168     0.182
mu[9,3]         0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[10,3]        0.183   0.016     0.150     0.172     0.186     0.195     0.213
mu[11,3]        0.161   0.011     0.140     0.153     0.161     0.168     0.182
mu[12,3]        0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[13,3]        0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[14,3]        0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[15,3]        0.161   0.011     0.140     0.154     0.161     0.168     0.181
mu[16,3]        0.183   0.016     0.151     0.173     0.187     0.195     0.214
mu[1,4]         0.161   0.011     0.140     0.154     0.161     0.168     0.182
mu[2,4]         0.161   0.010     0.140     0.154     0.161     0.168     0.181
mu[3,4]         0.161   0.011     0.140     0.154     0.161     0.168     0.182
mu[4,4]         0.161   0.011     0.140     0.153     0.161     0.168     0.182
mu[5,4]         0.161   0.011     0.140     0.153     0.161     0.168     0.181
mu[6,4]         0.183   0.016     0.151     0.172     0.186     0.195     0.213
mu[7,4]         0.161   0.011     0.140     0.154     0.161     0.168     0.181
