[1] "not converged = 161"
[1] "total params = 3865"
[1] "which not converged: "
                Rhat
use[3,2]    1.105159
use[16,7]   1.105159
use[5,21]   1.105159
use[5,25]   1.105159
use[16,39]  1.105159
use[9,43]   1.105159
use[2,45]   1.105159
use[2,55]   1.105159
use[2,56]   1.105159
use[16,60]  1.105159
use[5,62]   1.105159
use[2,67]   1.105159
use[5,108]  1.105159
use[16,113] 1.105159
use[4,119]  1.105159
use[2,34]   1.105330
use[16,80]  1.105330
use[9,82]   1.105330
use[11,87]  1.105330
use[9,112]  1.105330
use[9,110]  1.105502
use[16,123] 1.105621
use[16,2]   1.109096
use[9,36]   1.109253
use[5,5]    1.111065
use[9,62]   1.111065
use[9,28]   1.116024
use[9,46]   1.116024
use[2,58]   1.116024
use[10,95]  1.116024
use[16,102] 1.116024
use[3,105]  1.116024
use[9,121]  1.116541
use[5,37]   1.122167
use[9,29]   1.126607
use[14,85]  1.127008
use[2,1]    1.133723
use[2,15]   1.133723
use[16,15]  1.133723
use[9,16]   1.133723
use[9,24]   1.133723
use[10,37]  1.133723
use[16,49]  1.133723
use[16,51]  1.133723
use[2,74]   1.133723
use[11,89]  1.133723
use[11,93]  1.133723
use[7,94]   1.133723
use[3,104]  1.133723
use[14,119] 1.133723
use[2,122]  1.133723
use[16,19]  1.134123
use[7,82]   1.134525
use[9,47]   1.165939
use[2,77]   1.165939
use[11,95]  1.165939
use[6,118]  1.165939
use[4,52]   1.179551
use[2,7]    1.189187
use[9,90]   1.189187
use[5,122]  1.189187
use[5,6]    1.205915
use[5,96]   1.205915
use[9,123]  1.205915
use[6,2]    1.290904
use[2,3]    1.290904
use[6,6]    1.290904
use[16,6]   1.290904
use[2,8]    1.290904
use[2,9]    1.290904
use[5,9]    1.290904
use[16,9]   1.290904
use[5,10]   1.290904
use[2,11]   1.290904
use[3,12]   1.290904
use[16,13]  1.290904
use[5,15]   1.290904
use[16,18]  1.290904
use[5,19]   1.290904
use[9,20]   1.290904
use[2,24]   1.290904
use[9,27]   1.290904
use[16,27]  1.290904
use[9,30]   1.290904
use[5,32]   1.290904
use[6,33]   1.290904
use[5,34]   1.290904
use[11,35]  1.290904
use[3,37]   1.290904
use[2,41]   1.290904
use[5,45]   1.290904
use[2,46]   1.290904
use[5,47]   1.290904
use[4,48]   1.290904
use[3,51]   1.290904
use[6,51]   1.290904
use[11,51]  1.290904
use[5,55]   1.290904
use[5,57]   1.290904
use[16,59]  1.290904
use[3,61]   1.290904
use[2,62]   1.290904
use[2,63]   1.290904
use[2,64]   1.290904
use[5,65]   1.290904
use[3,66]   1.290904
use[16,66]  1.290904
use[16,70]  1.290904
use[5,71]   1.290904
use[16,71]  1.290904
use[2,72]   1.290904
use[16,74]  1.290904
use[6,75]   1.290904
use[10,75]  1.290904
use[3,76]   1.290904
use[16,76]  1.290904
use[16,77]  1.290904
use[5,79]   1.290904
use[2,80]   1.290904
use[5,80]   1.290904
use[3,81]   1.290904
use[5,81]   1.290904
use[5,83]   1.290904
use[5,86]   1.290904
use[14,87]  1.290904
use[4,89]   1.290904
use[13,91]  1.290904
use[5,99]   1.290904
use[2,102]  1.290904
use[16,103] 1.290904
use[11,105] 1.290904
use[9,107]  1.290904
use[16,110] 1.290904
use[2,111]  1.290904
use[16,111] 1.290904
use[2,114]  1.290904
use[2,120]  1.290904
use[10,121] 1.290904
use[3,122]  1.290904
use[2,123]  1.290904
use[16,5]   1.291460
use[10,6]   1.291460
use[3,7]    1.291460
use[9,17]   1.291460
use[2,18]   1.291460
use[2,21]   1.291460
use[5,41]   1.291460
use[16,42]  1.291460
use[9,44]   1.291460
use[14,48]  1.291460
use[2,60]   1.291460
use[2,68]   1.291460
use[16,79]  1.291460
use[2,86]   1.291460
use[2,88]   1.291460
use[3,96]   1.291460
use[9,106]  1.291460
use[2,108]  1.291460
use[2,121]  1.291460
use[5,51]   1.292018
use[16,120] 1.292018
Inference for Bugs model at "~/bipartitemodelsBC/finalmodels/jagsNB/m1h.txt", fit using jags,
